Speaker_1,Speaker_2,Personality,Utterance_1,Utterance_2,Utterance_3,Emotion_1,Emotion_2,Emotion_3,Sentiment_1,Sentiment_2,Sentiment_3
Joey,Mr. Treeger,"[0.574, 0.614, 0.297, 0.545, 0.455]","I know, it was amazing! I mean, we totally nailed it, it was beautiful.",": Thank you, listen, thanks a lot Tribbiani, . Oh my God, look at the time, I gotta catch the bus to the ball.","Oh well, okay, good luck.",joy,joy,joy,positive,positive,positive
Joey,Mr. Treeger,"[0.574, 0.614, 0.297, 0.545, 0.455]","Oh well, okay, good luck.",: Yeah.,Unless you wanna practice the Foxtrot again? Or-or the Tango?,joy,neutral,neutral,positive,neutral,neutral
Joey,Mr. Treeger,"[0.574, 0.614, 0.297, 0.545, 0.455]",Unless you wanna practice the Foxtrot again? Or-or the Tango?,": Ahh, thanks but no. You see I-I think I m ready to dance with girls.",Okay.,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Mr. Treeger,"[0.574, 0.614, 0.297, 0.545, 0.455]",Okay.,: Yeah.,Go get  em Treeger.,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Mr. Treeger,"[0.574, 0.614, 0.297, 0.545, 0.455]",Go get  em Treeger.,": Right.  Hey, ahh, you wanna come? Marge has a girlfriend.",Really?,neutral,neutral,surprise,neutral,neutral,positive
Joey,Mr. Treeger,"[0.574, 0.614, 0.297, 0.545, 0.455]",Really?,": Yeah, you could dance real good with her, she s the same size as me.","No, I m good.",surprise,neutral,neutral,positive,neutral,neutral
Joey,Carol,"[0.574, 0.614, 0.297, 0.545, 0.455]","Well, unfortunately, I don't get many callbacks so",Is it a good sign that they asked us to hang around after the audition?,Who knows?,neutral,surprise,neutral,neutral,positive,neutral
Joey,The Dry Cleaner,"[0.574, 0.614, 0.297, 0.545, 0.455]","Oh well, it s not on TV yet.","Well, then it s not on the wall yet.","Okay, fine, I will bring you a tape, huh?",neutral,neutral,neutral,neutral,neutral,neutral
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",Wow! This looks great!,"Yeah! Okay, this one is a mushroom cap.  Umm, this one is made of bologna.",And-and-and-and-and the toothpicks?,joy,joy,disgust,positive,positive,negative
Joey,Kate,"[0.574, 0.614, 0.297, 0.545, 0.455]",Yeah.,I think my character s gonna need a little bit more of reason than that.,"Oh, hey, how about this one.",neutral,neutral,neutral,neutral,neutral,neutral
Joey,Kate,"[0.574, 0.614, 0.297, 0.545, 0.455]","Y'know ah, I-I don t know why my character likes you either, I mean it says in the script here that you re a bitch.",It doesn t say that in the script.,It does in mine!,anger,anger,anger,negative,negative,negative
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",Yeah! Ask them if they brought their friends any souvenirs!,Hello?  Eighth street deli?,"Hey, hang up! You get food poisoning just talkin  to that place.",joy,neutral,disgust,positive,neutral,negative
Joey,Mr. Tribbiani,"[0.574, 0.614, 0.297, 0.545, 0.455]","Hey Ma. Listen, I made the appointment with Dr. Bazida, and... Excuse me?  Did you know this isn't Ma?",Her name's Ronni. She's a pet mortician.,Sure. So how long you been...,surprise,neutral,neutral,positive,neutral,neutral
Joey,Mr. Tribbiani,"[0.574, 0.614, 0.297, 0.545, 0.455]",Sure. So how long you been...,"Remember when you were a little kid, I used to take you to the navy yard and show you the big ships?",Since then?!,neutral,neutral,surprise,neutral,neutral,positive
Joey,Mr. Tribbiani,"[0.574, 0.614, 0.297, 0.545, 0.455]",...I d'know.,Then y'haven't. You're burning your tomatoes.,You're one to talk.,neutral,neutral,disgust,neutral,neutral,negative
Joey,Mr. Tribbiani,"[0.574, 0.614, 0.297, 0.545, 0.455]",You're one to talk.,"Joe, your dad's in love big time. And the worst part of it is, it's with two different women.",Oh man. Please tell me one of 'em is Ma.,disgust,neutral,disgust,negative,neutral,negative
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","Dude, I am sorry about what I said!","No, no, you re right, it is a ridiculous name!",It s not that bad.,sadness,disgust,neutral,negative,negative,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",It s not that bad.,"Yes it is! From now on, I have no first name.","So, you re just Bing?",neutral,anger,neutral,neutral,negative,neutral
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",Okay.,Come on apartment! Come on apartment!  Oh! I know queen is high!,"Uh-huh, not as high as  It worked! King!",neutral,anger,surprise,neutral,negative,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",Hello.,"Well, don't, don't think me immodest, but, me?",You wanna smell him?,neutral,surprise,neutral,neutral,positive,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","Hey-hey-hey! So, how did it go with Dana? Any reason I should leave a block of time open say Thursday?",I couldn t do it.,You couldn t do it?!,neutral,sadness,surprise,neutral,negative,positive
Joey,Wayne,"[0.574, 0.614, 0.297, 0.545, 0.455]","Morning! Hey, how s my favorite genius and my little robot buddy?!",Don t touch him!,Okay!,joy,anger,surprise,positive,negative,positive
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]","One pregnant woman at a time, please! I just want you to be okay.",So forcing her to marry Bobby is gonna make that happen?,"Maybe!  Well! Well so-so uh, what kind of music does Numb Nuts Oh forget it! I can t!",disgust,sadness,anger,negative,negative,negative
Joey,Dina,"[0.574, 0.614, 0.297, 0.545, 0.455]",Of course he s gonna have his Uncle Joey!,"We re gonna be all right. I mean, even if we re not married this baby is gonna be so loved. Not just by us.",That s right! By his uncle too!,joy,joy,joy,positive,positive,positive
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",Hey!,"Umm, excuse me, we switched apartments. You can t eat are food anymore, that-that gravy train had ended.",There s gravy?,neutral,anger,surprise,neutral,negative,positive
Joey,Director,"[0.574, 0.614, 0.297, 0.545, 0.455]","Uh, listen, I just wanna thank you for this great opportunity.",Lose the robe.,Me?,joy,neutral,surprise,positive,neutral,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",Hey.,Hey.,How s she doing?,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",How s she doing?,She?,"Well yeah, don t-don t you think it s a she?",neutral,surprise,neutral,neutral,positive,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","Well yeah, don t-don t you think it s a she?","I don t know.  I can t tell, what ever it was went back in too quickly.","Well, anyway, I got to go change, I m ah, meeting some of the cast for drinks.",neutral,neutral,neutral,neutral,neutral,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","Well, anyway, I got to go change, I m ah, meeting some of the cast for drinks.",Excuse me?,What?,neutral,surprise,neutral,neutral,positive,neutral
Joey,Phoebe,"[0.574, 0.614, 0.297, 0.545, 0.455]","Oh sure, go with the sissy.",Jason is not a sissy!,"Oh no-no-no-no, I meant Chandler.",disgust,anger,anger,negative,negative,negative
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",No that s all right. Don t worry about it.,Oh but look! That s gonna leave a stain!,Rach! Hey! It s fine! You re at Joey s!,neutral,disgust,joy,neutral,negative,positive
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",Rach! Hey! It s fine! You re at Joey s!,Really?,Yeah! Look!,joy,surprise,neutral,positive,positive,neutral
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",Yeah! Look!,I ve never lived like this before.,I know.,neutral,disgust,neutral,neutral,negative,neutral
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]","I don't know, but one of the extras sure did!  Hey, listen    Rach. Thanks again for coming down to watch my scenes!","Oh, please!Honey, just the fact that you want me here to support    you, I'm...OH MY GOD!Is that Christian Sanders?He's so",Also so,joy,surprise,neutral,positive,positive,neutral
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",Also so,"Oh, in my head he's done some pretty ""not-gay-stuff""!","Well, at the Christmas party him and Santa did some definitely    gay stuff!",neutral,neutral,neutral,neutral,neutral,neutral
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","OK, you've got to promise that you'll never, ever tell Ross that I told you.",About what?,He's planning your birthday party.,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",He's planning your birthday party.,Oh my God! I love him!,You'd better act surprised.,neutral,joy,fear,neutral,positive,negative
Joey,Charlton Heston,"[0.574, 0.614, 0.297, 0.545, 0.455]",How ya doin ?,Who in the hell are you?,"I guess you wouldn t believe me if I said I was Kurt Douglas, huh?",neutral,anger,neutral,neutral,negative,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","Hey, you guys! Take a look at this!  Check this baby out, dug me a hole!","Excellent hole, Joe.",Oh no! No!! My hole!!,surprise,neutral,surprise,positive,neutral,positive
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",Oh no! No!! My hole!!,Ow!! Ow!!!,What?! What?!! What is it?!,surprise,disgust,surprise,positive,negative,positive
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",Oh my!,They're male nurses.,Not in my head.,surprise,neutral,neutral,positive,neutral,neutral
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",Yep! There's always room for,"Joey, how do you make","Oh, it's easy. Yeah, I-I can do it with anything. Watch uh,  Grandma's chicken salad",neutral,neutral,neutral,neutral,neutral,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",Wow thanks!,Joe?,Yeah!,joy,fear,joy,positive,negative,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",Yeah!,"Uh, you ve had a lot of sex right?","When? Today? Some, not a lot.",joy,neutral,surprise,positive,neutral,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","Don t worry about that man, that happens.",It s happened to you?,Yeah! Once.,neutral,surprise,neutral,neutral,positive,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",Yeah! Once.,"Well, what d you do?",I did it anyway.,neutral,surprise,neutral,neutral,positive,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]", Sup?  Sup dude?,"Take whatever you want, just please don t hurt me.",So you re playing a little,neutral,fear,neutral,neutral,negative,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",So you re playing a little,"Yes, on a scale from 1 to 10, 10 being the dumbest a person can look, you are definitely 19.","Come on man, really how old?!",neutral,disgust,surprise,neutral,negative,positive
Joey,Jester,"[0.574, 0.614, 0.297, 0.545, 0.455]","All right, Jester man, look we wanna see the king.",Nobody sees the king!,"Oh-ho-kay, I m talking to the king.",neutral,anger,neutral,neutral,negative,neutral
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","Doesn't matter, I'm never gonna get to meet her anyway.",Why?,"Because it's impossible to find her apartment! She lives in some like of hot girl parallel universe, or something.",sadness,neutral,sadness,negative,neutral,negative
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","Because it's impossible to find her apartment! She lives in some like of hot girl parallel universe, or something.","What are you talking about?  She obviously lives on the second floor, seventh apartment from the left!",No. No. No. She lives on the,sadness,surprise,neutral,negative,positive,neutral
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]","Ohh. Hey, remember when I ran into this thing  and it kinda knocked me out a little?","I loved this place! To tell you the truth, I wish I didn't have to move.","Uhh, are you saying that you're not entirely happy about this?",joy,joy,surprise,positive,positive,positive
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]","Uhh, are you saying that you're not entirely happy about this?","Well, I mean if uh, if Emily gave me a choice",You,surprise,sadness,neutral,positive,negative,neutral
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",You,Why?,"Hey, you guys! Look what I found in the giiiiiiift shop.  Get up! Get up! Get up!",neutral,neutral,joy,neutral,neutral,positive
Joey,Kate,"[0.574, 0.614, 0.297, 0.545, 0.455]","Oh, classy.","Yep! I sure know how to pick  em, huh? Y'know I gave up a part on a soap for this!","Wow! Yeah I ah, I gave up a job too.",disgust,sadness,anger,negative,negative,negative
Joey,Kate,"[0.574, 0.614, 0.297, 0.545, 0.455]","Wow! Yeah I ah, I gave up a job too.",Really. What?,"Uh, de-clawing cats.",anger,surprise,anger,negative,positive,negative
Joey,Kate,"[0.574, 0.614, 0.297, 0.545, 0.455]",We ll stop by every news stand and burn every copy of their Times and the Post.,Why the Post?,"Oh, you didn t see the Post?",anger,surprise,surprise,negative,positive,positive
Joey,Kate,"[0.574, 0.614, 0.297, 0.545, 0.455]","Oh, you didn t see the Post?",No. You?,No. Why?,surprise,neutral,neutral,positive,neutral,neutral
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]","Uhh, well I ve got an audition down the street and I spilled sauce all over the front of my shirt.  You got an extra one?","Yeah, sure. Umm here.",Great.  You got anything that s not,neutral,neutral,disgust,neutral,neutral,negative
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",Great.  You got anything that s not,"Yeah, I don t think so Joe.","All right, I guess this will be fine.",disgust,neutral,neutral,negative,neutral,neutral
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]","All right, I guess this will be fine.","Hey, listen umm, what-what are you doing tonight?","Nothing, why?",neutral,neutral,neutral,neutral,neutral,neutral
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]","Nothing, why?",How would you feel about taking out my assistant Tag? I ll pay.,"Huh, Rach I got to say it s gonna take a lot of money for me to go out on a date with a dude.",neutral,neutral,disgust,neutral,neutral,negative
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]","Huh, Rach I got to say it s gonna take a lot of money for me to go out on a date with a dude.",I m not asking you to go on a,Really?  Cause I could kinda use the money.,disgust,neutral,surprise,negative,neutral,positive
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]","Yeah, okay.",Yeah?,"Sure, no problem.  Ooh Hey, donuts!",neutral,surprise,joy,neutral,positive,positive
Joey,Tag,"[0.574, 0.614, 0.297, 0.545, 0.455]","I don t know. You uh, you got something for me?","Oh, yeah, this is from Rachel.",Ten. Okay. Now Tag there s such a thing as too many women.,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Tag,"[0.574, 0.614, 0.297, 0.545, 0.455]",Ten. Okay. Now Tag there s such a thing as too many women.,Really?,"Yeah, for you!",neutral,surprise,joy,neutral,positive,positive
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",I feel like I can't do stuff!,What kinda stuff?,"Will you grow up? I'm not talking about sexy stuff, but, like, when I'm cooking naked.",anger,joy,disgust,negative,positive,negative
Joey,Phoebe,"[0.574, 0.614, 0.297, 0.545, 0.455]","Will you grow up? I'm not talking about sexy stuff, but, like, when I'm cooking naked.",You cook naked?,"Yeah, toast, oatmeal... nothing that spatters.",disgust,surprise,neutral,negative,positive,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",That's the rule.,"What rule? There's no rule, if anything, you owe me a table!",How'd you get to that?,neutral,anger,anger,neutral,negative,negative
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",How'd you get to that?,"Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio",You knew about that?,anger,anger,surprise,negative,negative,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",You knew about that?,"Well, let's just say the impressions you made in the butter left little to the imagination.","Ok, ok, How about if we split it?",surprise,disgust,neutral,positive,negative,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","Ok, ok, How about if we split it?","What do you mean, like, buy it together?",Yeah,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",Yeah,You think we're ready for something like that?,Why not?,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",Why not?,"Well, it's a pretty big commitment, I mean, what if one of us wants to move out?","Why, are you moving out?",neutral,neutral,surprise,neutral,neutral,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","Why, are you moving out?",I'm not moving out.,You'd tell me if you were moving out right,surprise,neutral,fear,positive,neutral,negative
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",You'd tell me if you were moving out right,"Yeah, yeah, it's just that with my last roommate Kip...","Aw, I know all about Kip!",fear,neutral,anger,negative,neutral,negative
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","Aw, I know all about Kip!","It's just that we bought a hibachi together, and then he ran off and got married, and things got pretty ugly.","Well, let me ask you something, was Kip a better roommate than me?",anger,anger,sadness,negative,negative,negative
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","Monica face it, Chandler is against marriage. And-and always will be!",Well there s some people who do want to marry me.,There are?,neutral,anger,surprise,neutral,negative,positive
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",There are?,Yeah! Richard!,R-R-Richard said he wants to marry you?!  And-and Chandler s tellin  ya how much he hates marriage?!,surprise,anger,surprise,positive,negative,positive
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",R-R-Richard said he wants to marry you?!  And-and Chandler s tellin  ya how much he hates marriage?!,That s right.,Chandler,surprise,neutral,neutral,positive,neutral,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","Well, you re amazing.",Oh no-no-no.,"A TV as if it appears from nowhere! That s the dream! Man, how did you afford this stuff?",joy,neutral,surprise,positive,neutral,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","A TV as if it appears from nowhere! That s the dream! Man, how did you afford this stuff?","Well, y know I m 29. I mean who needs a savings account.","Oh, you are the best friends anyone has ever had.",surprise,neutral,joy,positive,neutral,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","Oh, you are the best friends anyone has ever had.","Oh, I don t know.","Oh-no-no-no, you are!",joy,fear,joy,positive,negative,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","You do this, you give me the great advice, and hey listen, I was thinking about what you said yesterday about focusing on one woman, I m gonna do that.",You mean with Casey.,"No-no-no, I think I m gonna see how things go with Kathy. She s pretty cool.",joy,neutral,neutral,positive,neutral,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","No-no-no, I think I m gonna see how things go with Kathy. She s pretty cool.",Or Casey.,"No-no, Kathy.",neutral,neutral,neutral,neutral,neutral,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","No-no, Kathy.",Could be Casey.,"No. No, Kathy.",neutral,neutral,neutral,neutral,neutral,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","No. No, Kathy.",Consider Casey.,I think somebody s got a little crush on Casey.,neutral,neutral,joy,neutral,neutral,positive
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","You said, you wanna come in for some lemonade?",So?!,"Whoa, ah!! We re you just gonna give me some lemonade?",neutral,disgust,surprise,neutral,negative,positive
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","Whoa, ah!! We re you just gonna give me some lemonade?",Yeah huh!! Cover yourself up!,"Oh right, right.",surprise,disgust,neutral,positive,negative,neutral
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","Oh right, right.","I don t believe this! When someone asks you in for lemonade, and to you that means they wanna have sex?",Well usually...yeah!,neutral,disgust,surprise,neutral,negative,positive
Joey,Phoebe,"[0.574, 0.614, 0.297, 0.545, 0.455]",All right. All right.,Yeah! And until then you are going to sing to me because the radio s broken and you are selfish but have a nice voice.,Really? I don t,neutral,anger,surprise,neutral,negative,positive
Joey,The Presenter,"[0.574, 0.614, 0.297, 0.545, 0.455]", Kay!,in the category of Favorite Returning Male Character the nominees are: John Wheeler from,What the?!,joy,neutral,surprise,positive,neutral,positive
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",Hey!,Hey!,What's happening?,joy,joy,joy,positive,positive,positive
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",What's happening?,"Yeah, it's a real shame you can't make it to that one-woman    show tonight.","Oh, I'd love to, but I gotta get up so early the next day and    so, you know me, work comes first",joy,sadness,neutral,positive,negative,neutral
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",Stupid Jane Rogers!!,You are having a party tonight??,Kinda have a... a thing for the Days Of Our Life's people.,anger,surprise,neutral,negative,positive,neutral
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",Kinda have a... a thing for the Days Of Our Life's people.,And you weren't going to tell us? How did you think you were    gonna get away with that?,I do it every year.,neutral,anger,neutral,neutral,negative,neutral
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",I do it every year.,You do that every year??,I didn't have to tell you that!! I'm stupider than Jane Rogers!!,neutral,surprise,anger,neutral,positive,negative
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",I didn't have to tell you that!! I'm stupider than Jane Rogers!!,"Oh, that's why you got these tickets to that play, to get rid    of us??",Yeah...,anger,anger,neutral,negative,negative,neutral
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",Yeah...,And last year is that why you sent us to that medieval times    restaurant?,Yeah...,neutral,anger,neutral,neutral,negative,neutral
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",Maybe we should check the trash chute.,Ross couldn't fit down the trash chute.,"That's right, he almost could. Which is exactly how I got stuck there.",neutral,neutral,neutral,neutral,neutral,neutral
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",He hooked up! He hooked up with someone.,"Look, I don't have to answer your questions! Okay? I'm a big boy, I can do whatever I want!",He hooked up!! Tell us about her!,surprise,anger,joy,positive,negative,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","Y know, we don t have to imagine.",I m marrying her.,We ll just see.,neutral,joy,neutral,neutral,positive,neutral
Joey,Woman,"[0.574, 0.614, 0.297, 0.545, 0.455]",Hey! Hey! Be careful around my Porsche!,Hi Joey.,Hey! How you doin ?,anger,neutral,neutral,negative,neutral,neutral
Joey,Woman,"[0.574, 0.614, 0.297, 0.545, 0.455]",Hey! How you doin ?,He has the most amazing Porsche under there!,"I d love to show ya, but I just tucked her in.",neutral,joy,neutral,neutral,positive,neutral
Joey,Joey's Hand Twin,"[0.574, 0.614, 0.297, 0.545, 0.455]","Oh-oh-oh, yeah!  That's right, you take good care of those babies!",Excuse me?,"It's me, Joey!",joy,surprise,joy,positive,positive,positive
Joey,Joey's Hand Twin,"[0.574, 0.614, 0.297, 0.545, 0.455]","It's me, Joey!",Do I know you?,Joey!,joy,surprise,joy,positive,positive,positive
Joey,Joey's Hand Twin,"[0.574, 0.614, 0.297, 0.545, 0.455]",Joey!,"Oh-ho, yeah. Yeah, the hand guy.",Okay that s fair.,joy,neutral,neutral,positive,neutral,neutral
Joey,All,"[0.574, 0.614, 0.297, 0.545, 0.455]",Hey!,Hey!,I just got this really weird message from Ross. He said turn on,surprise,surprise,neutral,positive,positive,neutral
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",No! He blew us off!,What?!,I know!,anger,surprise,surprise,negative,positive,positive
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",I know!,I can t believe it.  Can I tell you something? I m a little mad at him now.,Can I tell you something? Me too.,surprise,anger,anger,positive,negative,negative
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",Can I tell you something? Me too.,"Y know what? He didn t want to talk to us about being angry, well maybe we don t talk to him",Ooooh! Freeze him out.,anger,anger,joy,negative,negative,positive
