Speaker_1,Speaker_2,Personality,Utterance_1,Utterance_2,Utterance_3,Emotion_1,Emotion_2,Emotion_3,Sentiment_1,Sentiment_2,Sentiment_3
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",Okay. Does it have to do with Ross and Rachel?,No.,Does it have to do with Joey?,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",Does it have to do with Joey?,No.,Does it have to do with-with Chandler and that sock that he keeps by his bed?,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Richard,"[0.713, 0.457, 0.457, 0.66, 0.511]",Richard!,"Actually, I m not here to complement the chef.","Ohh  Oh, that s okay I hate when people come back to complement the chef.",joy,neutral,neutral,positive,neutral,neutral
Monica,Richard,"[0.713, 0.457, 0.457, 0.66, 0.511]",So what s up?,"Well, it was great seeing you the other night.","Oh, good to see you too. Did you come down here to tell me that?",neutral,joy,neutral,neutral,positive,neutral
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]","Umm, excuse me, we switched apartments. You can t eat are food anymore, that-that gravy train had ended.",There s gravy?,If you have the big apartment you have to deal with people coming over all the time.,anger,surprise,neutral,negative,positive,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","Well, we re trying to find someone to perform our wedding and they re all either boring or annoying or y know, can t stop staring at the ladies.",Oo! You should have one of us do it!,"Phoebe, we re getting",neutral,joy,neutral,neutral,positive,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","Well, you-you coulda just turned the cushion over.","Yeah, I would ve except I had a big spaghetti stain on the other side.",What?!?!,neutral,neutral,surprise,neutral,neutral,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",What?!?!,"Okay, this is what I m talking about, this. I-I need to live in a land where people can spill.",You can spill. In the sink.,surprise,neutral,neutral,positive,neutral,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",You can spill. In the sink.,"Aw, honey it s not your fault, y'know this is who you are, and I love you, and I want us to be friends, and if I keep living here I don t see that happening.","I love you, too.",neutral,sadness,joy,neutral,negative,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","I love you, too.","Aww, good.  What?",What? I m just said.,joy,joy,sadness,positive,positive,negative
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",About what?,He's planning your birthday party.,Oh my God! I love him!,neutral,neutral,joy,neutral,neutral,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",My surprise party!,What surprise party?,Oh stop it. Joey already told me.,joy,surprise,joy,positive,positive,positive
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","Chandler, we still haven t gotten an RSVP from your dad.","Oh! Right. Umm, maybe that s because I didn t send him an invitation.",Chandler! He s your father.  he should be at the wedding.,neutral,neutral,anger,neutral,neutral,negative
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",Chandler! He s your father.  he should be at the wedding.,I don t even know the man. Okay? We re not that close. I haven t seen him in years.,Well what are you gonna do when he finds out he wasn t even asked?!,anger,disgust,sadness,negative,negative,negative
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]","Umm, why don't you give",What?,Harder than it sounds. Isn't it?,neutral,surprise,neutral,neutral,positive,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",Hey!,Y know I m-I m really glad we decided not to sleep together before the wedding.,"Oh boy, me too!",joy,joy,joy,positive,positive,positive
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","Oh boy, me too!",Y know I was thinking if we had a a big fight and uh we broke up for a few hours,Yeah?,joy,neutral,fear,positive,neutral,negative
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",Yeah?,"Technically we could have sex again. What do you think, bossy and domineering?!","The wedding is off, sloppy and immature!",fear,neutral,anger,negative,neutral,negative
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","The wedding is off, sloppy and immature!",That s me! Come on!,"Okay.  But wait, we can t. My Cousin Cassie is in the guest room, we re supposed to have lunch.",anger,joy,neutral,negative,positive,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","Okay.  But wait, we can t. My Cousin Cassie is in the guest room, we re supposed to have lunch.","Well, get rid of her, obsessive and shrill.",Shrill?! The wedding is back on!,neutral,neutral,anger,neutral,neutral,negative
Monica,Cassie,"[0.713, 0.457, 0.457, 0.66, 0.511]","So, are you ready to go?",Yeah.,Chandler!,neutral,neutral,anger,neutral,neutral,negative
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]","Honey, both yours.",Hey! Great advice on that Joey thing!,Yeah? The work problem?,neutral,joy,neutral,neutral,positive,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","When you get a sec, another round of daiquiris.","Remember, a virgin for me please.",Oh! And don t let me leave without getting the name of that carpet guy.,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","All right, I definitely taste nutmeg.",You do?,"You don t?  Well, that s the difference between a professional and a layman.",neutral,surprise,surprise,neutral,positive,positive
Monica,Richard,"[0.713, 0.457, 0.457, 0.66, 0.511]","Oh, um, I don t know if that s a good idea.","Oh. Look, just friends, I won t grope you. I promise.","No, I just I think that it s too soon.",joy,neutral,joy,positive,neutral,positive
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",Why?,"Because it's impossible to find her apartment! She lives in some like of hot girl parallel universe, or something.","What are you talking about?  She obviously lives on the second floor, seventh apartment from the left!",neutral,sadness,surprise,neutral,negative,positive
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]","What are you talking about?  She obviously lives on the second floor, seventh apartment from the left!",No. No. No. She lives on the,"No, those first two windows,  that's the lobby.",surprise,neutral,neutral,positive,neutral,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]","Rachel, I have not missed one question the whole game. I own this game! Look at my hand.",Why? Do you have the answers written on there?,"No! Steady as a rock! Now, are you with me.",joy,surprise,neutral,positive,positive,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]","You gotta help me out here, you gotta set me up, you gotta get me back in the game.","Well, that shouldn t be a problem. I mean I work in fashion and all I meet are eligible straight men.","Pete, can I get you something else?",fear,neutral,neutral,negative,neutral,neutral
Monica,Pete,"[0.713, 0.457, 0.457, 0.66, 0.511]","Pete, can I get you something else?","Yeah, a slice of cheesecake and-and a date if you re given   em out.",Haven t you and I covered that topic?,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Pete,"[0.713, 0.457, 0.457, 0.66, 0.511]",Haven t you and I covered that topic?,"Hmm, come on, you just said to her that you .","Aww, the only reason you want to go out with me because my blond wig, and the big boobs, and the fact that I serve you food.",neutral,neutral,joy,neutral,neutral,positive
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]","Hey, I have all the space I need. Just do what I did.","Monica, you don t even have a bed, you sleep in a ball on the floor!",Y know what? I am,neutral,anger,neutral,neutral,negative,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",Y know what? I am,I m sorry. I m so sorry.,Okay.,neutral,sadness,neutral,neutral,negative,neutral
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",Okay.,"See, this is a",Shut up! This place is a hole!,neutral,neutral,anger,neutral,neutral,negative
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",Yes.,"Great, let s begin.  How s the pressure?",Nice! Wow Phoebe you are good!,neutral,joy,joy,neutral,positive,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",Nice! Wow Phoebe you are good!,"Stating the obvious, but thank you. And it s not weird is it.",No. Ooohh,joy,joy,joy,positive,positive,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",No. Ooohh,"That s right, you just enjoy.",Oh. Oh yeah! Ohhhhh! Ohh! Oh yeah!,joy,neutral,joy,positive,neutral,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",Oh. Oh yeah! Ohhhhh! Ohh! Oh yeah!,Okay.,Oh God Phoebe!!  Oh that s it! That s it! Right there! Oh!  Ooooh-oooh-ooooh,joy,neutral,joy,positive,neutral,positive
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",My turn? What-what are you talking about?,"Ugh, Monica, I know about you and Chandler.",What?!,surprise,disgust,surprise,positive,negative,positive
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",Well. Sounds like you're writing yourself a little play there Rach. Wow! Let me know how that one turns out.,"Well, I wouldn't know because I got so freaked out that I hung up the phone.","Well, if you had kept listening, you-you would have heard me call him Mr. Big  ot.",joy,anger,neutral,positive,negative,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]","Well, if you had kept listening, you-you would have heard me call him Mr. Big  ot.",What?!,Mr. Bigot. He tells the most,neutral,surprise,neutral,neutral,positive,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",Mr. Bigot. He tells the most,All right. So you're telling me that there is nothing going on between you and Chandler.,Me and Chandler?!,neutral,anger,surprise,neutral,negative,positive
Monica,All,"[0.713, 0.457, 0.457, 0.66, 0.511]",All right everybody! Everybody guess what? I just convinced Paul to give us a test next week!,A test?!!,Come on! Tests make us all better learners! Oh yeah!  We should have essay questions!!,joy,surprise,joy,positive,positive,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","Look look! He's doing it again, the guy with the telescope!",Oh my God!  Go away!  Stop looking in here!,"Great, now he's waving back.",surprise,anger,disgust,positive,negative,negative
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",Y'know they say a watched pot never beeps.,"It s just y'know, been a couple of hours, and she hasn t called. Not that I even care, y'know.",Phoebe why don t you just call her? You obviously want to.,neutral,sadness,neutral,neutral,negative,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",Phoebe why don t you just call her? You obviously want to.,You think you know me so well.,"Well, don t  cha wanna?",neutral,anger,neutral,neutral,negative,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","Well, don t  cha wanna?",Yeah.,"Okay, well I do know you.",neutral,neutral,neutral,neutral,neutral,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","Okay, well I do know you.",That s what I said.,Well so?,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Paul,"[0.713, 0.457, 0.457, 0.66, 0.511]",Oh my God!,"I know, I know, I'm such an idiot.","My brother's going through that right now, he's such a mess. How did you get through it?",surprise,joy,neutral,positive,positive,neutral
Monica,Paul,"[0.713, 0.457, 0.457, 0.66, 0.511]","My brother's going through that right now, he's such a mess. How did you get through it?","Well, you might try accidentally breaking something valuable of hers, say her-",-leg?,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Paul,"[0.713, 0.457, 0.457, 0.66, 0.511]",-leg?,"That's one way! Me, I- I went for the watch.",You actually broke her watch?,neutral,neutral,surprise,neutral,neutral,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",What are you doing with the lamp?,I m just taking it to be re-wired.,"Oh, well don t take it to the same place you took the stereo,  cause they ve had that thing for over a week.",surprise,neutral,disgust,positive,neutral,negative
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",Well there s some people who do want to marry me.,There are?,Yeah! Richard!,anger,surprise,anger,negative,positive,negative
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",Yeah! Richard!,R-R-Richard said he wants to marry you?!  And-and Chandler s tellin  ya how much he hates marriage?!,That s right.,anger,surprise,neutral,negative,positive,neutral
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",That s right.,Chandler,You just told me that he hates marriage!,neutral,neutral,surprise,neutral,neutral,positive
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",Oh my God!!! What are you doing?!!,"You said, you wanna come in for some lemonade?",So?!,surprise,neutral,disgust,positive,neutral,negative
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",So?!,"Whoa, ah!! We re you just gonna give me some lemonade?",Yeah huh!! Cover yourself up!,disgust,surprise,disgust,negative,positive,negative
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",Yeah huh!! Cover yourself up!,"Oh right, right.","I don t believe this! When someone asks you in for lemonade, and to you that means they wanna have sex?",disgust,neutral,disgust,negative,neutral,negative
Monica,2nd Customer,"[0.713, 0.457, 0.457, 0.66, 0.511]",Thank you!,It was. The duck in particular was superb.,Thank you!    You haven't said anything...,joy,joy,joy,positive,positive,positive
Monica,3rd Customer,"[0.713, 0.457, 0.457, 0.66, 0.511]",Thank you!    You haven't said anything...,Actually I do have one small complaint.,Oh..please!I-I welcome criticism.,joy,neutral,neutral,positive,neutral,neutral
Monica,3rd Customer,"[0.713, 0.457, 0.457, 0.66, 0.511]",Oh..please!I-I welcome criticism.,The musician right outside the restaurant...it's kind    of a mood-killer!,What musician?,neutral,sadness,surprise,neutral,negative,positive
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",You owe me 20 bucks.,Thank you. Thank you so much!,"Chandler, here you go, got your traditional Thanksgiving feast, you got your tomato soup, your grilled cheese fixin's, and your family size bag of Funyuns.",joy,joy,neutral,positive,positive,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]","Oh, that's Nana, right there in the middle.  'Me and the gang at Java Joe's'.","Wow, Monica, you look just like your grandmother. How old was she there?","Let's see, 1939... yeah, 24, 25?",neutral,surprise,neutral,neutral,positive,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]","Hey, what's up?",I just saw Danny getting on the subway with a girl and he had his arm around her.,"Oh, honey, I'm sorry.",neutral,sadness,sadness,neutral,negative,negative
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]","Oh, honey, I'm sorry.","Well, you should be, this is all your fault! You meddled in our relationship!!",You had no relationship!!,sadness,anger,anger,negative,negative,negative
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",You had no relationship!!,"No, but I was doing my thing and everything was going according to the plan!","Oh God, stop with the plan!",anger,anger,anger,negative,negative,negative
Monica,Ross,"[0.713, 0.457, 0.457, 0.66, 0.511]",Are you serious?  Oh my God.,Damn! I can t believe I took her off my list.,Why?  Cause otherwise you d go for it?,surprise,anger,neutral,positive,negative,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",Oh my God.,"I know, the babies are asleep.","Phoebe, what, what happened here?!",surprise,neutral,surprise,positive,neutral,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","Phoebe, what, what happened here?!",I did it! I took care of the babies all by myself!,But my apartment!,surprise,joy,surprise,positive,positive,positive
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",But my apartment!,Is not as important as the fact that Phoebe took care of the babies all by herself.,"You re right, you re right I shouldn t freak out.",surprise,neutral,neutral,positive,neutral,neutral
Monica,Mischa,"[0.713, 0.457, 0.457, 0.66, 0.511]","Oh, and I can also speak a little French. Voulez-vous coucher avec moi ce soir?  Why? What did I say?","Well, you just asked if I wanted to go to bed with you tonight.",Oh my God! No wonder I get such great service at Cafe Maurice.,joy,neutral,surprise,positive,neutral,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","Well, I was having a conversation.","Yeah but, Mischa is so interested in you, that Sergei and I haven t been able to say two words to each other.",What do you want me to do? Just sit here silently while you three have a conversation?,neutral,anger,anger,neutral,negative,negative
Monica,Mr. Geller,"[0.713, 0.457, 0.457, 0.66, 0.511]","Well, at least you re not hearing it for the first time at your fifth grade Halloween party.",What?! They wanted a scary story!,"Anyway, we re really excited about our wedding plans, and well I guess pretty soon we ll be making a big withdrawal from the Monica wedding fund.",disgust,surprise,joy,negative,positive,positive
Monica,Mrs. Geller,"[0.713, 0.457, 0.457, 0.66, 0.511]",What?,"You tell her Jack, I can t do it.",What happened? You still have the Monica wedding fund don t you?,surprise,fear,surprise,positive,negative,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",Did that!,Grasp one of the linen strips by its  easy grab tab  and pull it off in one quick pain free motion.,Okay.  Ow!!!!! Ow-oh-oh!,joy,neutral,surprise,positive,neutral,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",Okay.  Ow!!!!! Ow-oh-oh!,Was it not pain-free?,"No. It was painful. Oh my God , they should call it Pain-zine, now with a little wax.",surprise,surprise,disgust,positive,positive,negative
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","No. It was painful. Oh my God , they should call it Pain-zine, now with a little wax.","Huh, well, the girls in the satin nighties on the commercial don t seem to think it s that bad.",That s because their nerves are probably deadened from being so stupid.,disgust,neutral,anger,negative,neutral,negative
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",That's it. That's my worse Thanksgiving.,Oh wait! That can't be the one Rachel's talking about. She didn't even know that happened. So which one was it?,"Umm, I-I really don't want to tell this story.",sadness,neutral,sadness,negative,neutral,negative
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",Do you remember how he behaved at our wedding?,No.,That s because he wasn t invited because of the way he behaved at our engagement party.,disgust,neutral,disgust,negative,neutral,negative
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",Hi Chandler.,Hey!,"Uh, listen, I need that broiling pan that Joey borrowed the other day.",neutral,neutral,neutral,neutral,neutral,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","Uh, listen, I need that broiling pan that Joey borrowed the other day.","Oh that was yours? Uh, yeah, we used it when the duck was throwing up caterpillars.",William Sonoma,neutral,sadness,neutral,neutral,negative,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","Yeah, so?","Well I just, thought maybe you'd wanna book some time with the best you'd ever had.","Y'know what, champ? I think I'll pass.",neutral,neutral,neutral,neutral,neutral,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","Y'know what, champ? I think I'll pass.",Why?,Why?,neutral,surprise,neutral,neutral,positive,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",Why won't I be married when I'm 40?,"Oh, no, no. I just meant hypothetically.","Ok, hypothetically, why won't I be married when I'm 40?",surprise,neutral,anger,positive,neutral,negative
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","Ok, hypothetically, why won't I be married when I'm 40?","No, no, no.",What is it? Is there something fundamentally unmarriable about me?,anger,neutral,anger,negative,neutral,negative
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",What is it? Is there something fundamentally unmarriable about me?,"Uh, uh.",Well?,anger,neutral,surprise,negative,neutral,positive
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",Did you go home and change?,"Yeah, well, it's an important day. I wanna look nice. Um, has uh Dr. Franzblau been by?","No, I haven't seen him.",surprise,neutral,neutral,positive,neutral,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",Maybe.,Is that why you became a chef? So that people would like you?,"Oh, you really want to talk about getting people to like you huh, funny man?",neutral,surprise,anger,neutral,positive,negative
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]","We were on the platform, ready to dance the world into the new Millennium, and the guy yelled  CUT! ","Uh, wait, so you guys are telling me you actually did the routine from eighth grade?","Yeah. But of course we had to update it a little bit.  Hey, by the way, great thinking about catching me!",anger,surprise,joy,negative,positive,positive
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]","Yeah. But of course we had to update it a little bit.  Hey, by the way, great thinking about catching me!", Cos I was gonna say there s no way you could ve done the end the way you guys did it back then!,What? We could do it!,joy,joy,surprise,positive,positive,positive
Monica,Ross,"[0.713, 0.457, 0.457, 0.66, 0.511]",What? We could do it!,"I don t know, I mean you were a lot bigger, I mean, stronger back then.","I can do it, okay? Come on, let s go.",surprise,joy,neutral,positive,positive,neutral
Monica,Monica and Ross,"[0.713, 0.457, 0.457, 0.66, 0.511]","I can do it, okay? Come on, let s go.","1, 2, 3, 4, 5, 6, 7, 8",I can t do it!,neutral,neutral,sadness,neutral,neutral,negative
Monica,Julio,"[0.713, 0.457, 0.457, 0.66, 0.511]","So! I'm just an empty vase, huh?",What?,"Y'know, so I don't read as many important books as you do, and I don't write trick poems that seem to be about one thing but are actually about something else.",surprise,surprise,anger,positive,positive,negative
Monica,Julio,"[0.713, 0.457, 0.457, 0.66, 0.511]","And y'know what, I get excited about stupid stuff, like when I my","Whoa, whoa, whoa.",You don't even know me...,neutral,surprise,anger,neutral,positive,negative
Monica,Julio,"[0.713, 0.457, 0.457, 0.66, 0.511]",You don't even know me...,"Whoa, whoa, whoa, the poem is not about you.",What?,anger,surprise,surprise,negative,positive,positive
Monica,Julio,"[0.713, 0.457, 0.457, 0.66, 0.511]",What?,"The Empty Vase is not about you. My baby, you make me so sad that you would think this.","I'm sorry, my friend Phoebe...",surprise,sadness,sadness,positive,negative,negative
Monica,Julio,"[0.713, 0.457, 0.457, 0.66, 0.511]","I'm sorry, my friend Phoebe...","No, it's about all women. Well, all American women. You feel better now?",Oh yeah.,sadness,neutral,neutral,negative,neutral,neutral
Monica,David,"[0.713, 0.457, 0.457, 0.66, 0.511]","David, can you help me?! I'm trying to explain to Chandler how a plane stays in the air.","Oh, certainly. That's a combination of Bernoulli's principle and Newton's third law of motion.",See?,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",See?,"Yeah, that's the same as ""it has something to do with wind"".","Alright, I'm gonna go pick up a few things for the trip.",neutral,fear,neutral,neutral,negative,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","Okay, stop it Phoebe, you re getting me all tingly.","All I could think of was y know, ""Is he gonna kiss me? Is he gonna kiss me?""",And did he?,joy,joy,neutral,positive,positive,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",And did he?,"I m a lady Monica, I don t kiss and tell. But this hickey speaks for itself.","Okay-okay, I got it. I got it.",neutral,joy,neutral,neutral,positive,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","Okay-okay, I got it. I got it.",I just like him so much that I just feel like I ve had 10 drinks today and I ve only had six.,"Oh, I haven t had that feeling since I first started going out with Chandler.",neutral,joy,joy,neutral,positive,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","Wow, I m never gonna have that feeling again, am I?",You sound like a guy.,"No, a guy would be saying, ""I m never gonna get to sleep with anyone else.""",sadness,disgust,disgust,negative,negative,negative
